,Val1,Val2,Val3,T12,fpeak,gain,fimg,img,fhimg,himg
330,3.82,6.06,26.82,2.2,427000000.0,11.993734177911,327000000.0,81.54923200505799,402000000.0,17.7365297474933
331,3.82,6.06,26.82,2.3,430000000.0,11.793974161832,330000000.0,79.221642803213,405000000.0,17.7052227383059
332,3.82,6.06,26.82,2.4,433000000.0,11.584428031726,333000000.0,77.129642400611,408000000.0,17.6529584942292
333,3.82,6.06,26.82,2.5,436000000.0,11.364132128047,336000000.0,75.225626656327,411000000.0,17.5788857913417
334,3.82,6.06,26.82,2.6,439000000.0,11.131900686588,339000000.0,73.474262836913,414000000.0,17.4820315317594
336,3.82,6.06,26.94,2.2,426000000.0,12.129761919925,326000000.0,80.615638762565,401000000.0,18.1745040057501
337,3.82,6.06,26.94,2.3,429000000.0,11.930418461694,329000000.0,78.41842462519,404000000.0,18.1433630972993
338,3.82,6.06,26.94,2.4,432000000.0,11.721561012403,332000000.0,76.429244742048,407000000.0,18.091154755086702
339,3.82,6.06,26.94,2.5,435000000.0,11.502168109613,335000000.0,74.607988913395,410000000.0,18.0169488333927
340,3.82,6.06,26.94,2.6,438000000.0,11.271001309601,338000000.0,72.924340025104,413000000.0,17.9196936677539
342,3.82,6.06,27.06,2.2,425000000.0,12.267611836949,325000000.0,79.804203086962,400000000.0,18.6257993084022
343,3.82,6.06,27.06,2.3,428000000.0,12.068571738869,328000000.0,77.71614180806,403000000.0,18.594726799775
344,3.82,6.06,27.06,2.4,431000000.0,11.860261744324,331000000.0,75.814185317129,406000000.0,18.5424656481045
345,3.82,6.06,27.06,2.5,434000000.0,11.641598176881,334000000.0,74.063866313915,409000000.0,18.4680038787894
346,3.82,6.06,27.06,2.6,437000000.0,11.411286636701,337000000.0,72.43872659178399,412000000.0,18.370209572718302
348,3.82,6.06,27.18,2.2,424000000.0,12.407493459394,324000000.0,79.09341193838901,399000000.0,19.0902419698381
349,3.82,6.06,27.18,2.3,427000000.0,12.208687482405,327000000.0,77.098424079308,402000000.0,19.0591803727814
350,3.82,6.06,27.18,2.4,430000000.0,12.00082742903,330000000.0,75.27164008417,405000000.0,19.0067978683282
351,3.82,6.06,27.18,2.5,433000000.0,11.782761562683,333000000.0,73.582968007912,408000000.0,18.9319961748442
352,3.82,6.06,27.18,2.6,436000000.0,11.553134636177,336000000.0,72.00899565328,411000000.0,18.8335596877256
354,3.82,6.06,27.3,2.2,423000000.0,12.549531146553,323000000.0,78.46712081160999,398000000.0,19.5675763161838
355,3.82,6.06,27.3,2.3,426000000.0,12.350945539869,326000000.0,76.552739426451,401000000.0,19.5365211235822
356,3.82,6.06,27.3,2.4,429000000.0,12.143493623745,329000000.0,74.791633585044,404000000.0,19.484002034064602
357,3.82,6.06,27.3,2.5,432000000.0,11.925948064576,332000000.0,73.15718759407,407000000.0,19.408828155706
358,3.82,6.06,27.3,2.6,435000000.0,11.696886003199,335000000.0,71.628444669648,410000000.0,19.309694765061998
360,3.82,6.18,26.7,2.2,427000000.0,11.95339562226,327000000.0,80.899938287735,402000000.0,17.8994392989516
361,3.82,6.18,26.7,2.3,430000000.0,11.752013837345,330000000.0,78.625776976622,405000000.0,17.8733706161027
362,3.82,6.18,26.7,2.4,433000000.0,11.54127449247,333000000.0,76.576798828496,408000000.0,17.8267186917973
363,3.82,6.18,26.7,2.5,436000000.0,11.320287108768,336000000.0,74.70826391629899,411000000.0,17.7587118205863
364,3.82,6.18,26.7,2.6,439000000.0,11.087917911384,339000000.0,72.986799450052,414000000.0,17.668434694981002
366,3.82,6.18,26.82,2.2,426000000.0,12.088948239792,326000000.0,79.99012557330501,401000000.0,18.335161415042798
367,3.82,6.18,26.82,2.3,429000000.0,11.888123586479,329000000.0,77.842517446538,404000000.0,18.309356007418202
368,3.82,6.18,26.82,2.4,432000000.0,11.6782619766,332000000.0,75.893582419935,407000000.0,18.2629078816456
369,3.82,6.18,26.82,2.5,435000000.0,11.458412948885,335000000.0,74.105760576351,410000000.0,18.1949642299661
370,3.82,6.18,26.82,2.6,438000000.0,11.227386964524,338000000.0,72.450493083889,413000000.0,18.1045281311317
372,3.82,6.18,26.94,2.2,425000000.0,12.22609147434,325000000.0,79.20112589748099,400000000.0,18.7839652043251
373,3.82,6.18,26.94,2.3,428000000.0,12.025686740121,328000000.0,77.159126387583,403000000.0,18.7582997416203
374,3.82,6.18,26.94,2.4,431000000.0,11.816542843073,331000000.0,75.29482352443699,406000000.0,18.7119261684935
