Ref,Val,T12,fpeak,gain,fimg,img,fhimg,himg
C101,11.195,1.5,403000000,13.96660864,303000000,102.4273573,353000000,36.52771692
C101,10.2,1.5,403000000,13.96660839,303000000,102.4273575,353000000,36.52771682
C101,9.205,1.5,403000000,13.96660809,303000000,102.4273576,353000000,36.52771669
C101,8.21,1.5,403000000,13.96660771,303000000,102.4273578,353000000,36.52771654
C101,7.215,1.5,403000000,13.96660723,303000000,102.4273581,353000000,36.52771635
C101,6.22,1.5,403000000,13.9666066,303000000,102.4273585,353000000,36.52771609
C101,5.225,1.5,403000000,13.96660573,303000000,102.4273589,353000000,36.52771574
C101,4.23,1.5,403000000,13.96660444,303000000,102.4273596,353000000,36.52771522
C101,3.235,1.5,403000000,13.96660236,303000000,102.4273608,353000000,36.52771438
C101,2.24,1.5,403000000,13.96659844,303000000,102.427363,353000000,36.52771279
C101,1.245,1.5,403000000,13.96658825,303000000,102.4273686,353000000,36.52770867
C101,0.25,1.5,403000000,13.96649693,303000000,102.427419,353000000,36.52767174
C101,50,1,388000000,14.63330822,288000000,101.2993337,338000000,35.07066666
C101,49.005,1,388000000,14.63330821,288000000,101.2993337,338000000,35.07066665
C101,48.01,1,388000000,14.63330819,288000000,101.2993337,338000000,35.07066664
C101,47.015,1,388000000,14.63330818,288000000,101.2993337,338000000,35.07066664
C101,46.02,1,388000000,14.63330817,288000000,101.2993337,338000000,35.07066663
C101,45.025,1,388000000,14.63330815,288000000,101.2993337,338000000,35.07066662
C101,44.03,1,388000000,14.63330813,288000000,101.2993337,338000000,35.07066661
C101,43.035,1,388000000,14.63330812,288000000,101.2993337,338000000,35.0706666
C101,42.04,1,388000000,14.6333081,288000000,101.2993337,338000000,35.07066659
C101,41.045,1,388000000,14.63330808,288000000,101.2993338,338000000,35.07066658
C101,40.05,1,388000000,14.63330806,288000000,101.2993338,338000000,35.07066657
C101,39.055,1,388000000,14.63330804,288000000,101.2993338,338000000,35.07066656
C101,38.06,1,388000000,14.63330802,288000000,101.2993338,338000000,35.07066655
C101,37.065,1,388000000,14.63330799,288000000,101.2993338,338000000,35.07066653
C101,36.07,1,388000000,14.63330796,288000000,101.2993338,338000000,35.07066652
C101,35.075,1,388000000,14.63330794,288000000,101.2993338,338000000,35.07066651
C101,34.08,1,388000000,14.63330791,288000000,101.2993338,338000000,35.07066649
C101,33.085,1,388000000,14.63330788,288000000,101.2993338,338000000,35.07066647
C101,32.09,1,388000000,14.63330785,288000000,101.2993338,338000000,35.07066646
C101,31.095,1,388000000,14.63330782,288000000,101.2993339,338000000,35.07066644
C101,30.1,1,388000000,14.63330778,288000000,101.2993339,338000000,35.07066642
C101,29.105,1,388000000,14.63330775,288000000,101.2993339,338000000,35.0706664
C101,28.11,1,388000000,14.63330771,288000000,101.2993339,338000000,35.07066638
C101,27.115,1,388000000,14.63330766,288000000,101.2993339,338000000,35.07066635
C101,26.12,1,388000000,14.63330762,288000000,101.2993339,338000000,35.07066633
C101,25.125,1,388000000,14.63330756,288000000,101.299334,338000000,35.0706663
C101,24.13,1,388000000,14.63330751,288000000,101.299334,338000000,35.07066627
C101,23.135,1,388000000,14.63330745,288000000,101.299334,338000000,35.07066623
C101,22.14,1,388000000,14.63330738,288000000,101.299334,338000000,35.0706662
C101,21.145,1,388000000,14.63330732,288000000,101.2993341,338000000,35.07066616
C101,20.15,1,388000000,14.63330724,288000000,101.2993341,338000000,35.07066612
C101,19.155,1,388000000,14.63330715,288000000,101.2993341,338000000,35.07066607
C101,18.16,1,388000000,14.63330706,288000000,101.2993342,338000000,35.07066602
C101,17.165,1,388000000,14.63330695,288000000,101.2993342,338000000,35.07066596
C101,16.17,1,388000000,14.63330683,288000000,101.2993343,338000000,35.07066589
C101,15.175,1,388000000,14.6333067,288000000,101.2993343,338000000,35.07066582
C101,14.18,1,388000000,14.63330654,288000000,101.2993344,338000000,35.07066573
C101,13.185,1,388000000,14.63330637,288000000,101.2993344,338000000,35.07066564
C101,12.19,1,388000000,14.63330616,288000000,101.2993345,338000000,35.07066552
C101,11.195,1,388000000,14.63330592,288000000,101.2993346,338000000,35.07066539
C101,10.2,1,388000000,14.63330563,288000000,101.2993347,338000000,35.07066523
C101,9.205,1,388000000,14.63330528,288000000,101.2993349,338000000,35.07066503
C101,8.21,1,388000000,14.63330484,288000000,101.2993351,338000000,35.07066479
C101,7.215,1,388000000,14.63330428,288000000,101.2993353,338000000,35.07066448
C101,6.22,1,388000000,14.63330354,288000000,101.2993356,338000000,35.07066408
C101,5.225,1,388000000,14.63330253,288000000,101.299336,338000000,35.07066351
C101,4.23,1,388000000,14.63330103,288000000,101.2993366,338000000,35.07066269
C101,3.235,1,388000000,14.63329861,288000000,101.2993376,338000000,35.07066135
C101,2.24,1,388000000,14.63329405,288000000,101.2993394,338000000,35.07065883
C101,1.245,1,388000000,14.63328219,288000000,101.2993442,338000000,35.07065228
C101,0.25,1,388000000,14.63317594,288000000,101.2993871,338000000,35.0705936
C101,50,0.5,371000000,14.95674195,271000000,88.2857817,321000000,34.40832013
C101,49.005,0.5,371000000,14.95674194,271000000,88.2857817,321000000,34.40832012
C101,48.01,0.5,371000000,14.95674192,271000000,88.2857817,321000000,34.40832011
C101,47.015,0.5,371000000,14.9567419,271000000,88.28578171,321000000,34.4083201
C101,46.02,0.5,371000000,14.95674189,271000000,88.28578172,321000000,34.40832009
C101,45.025,0.5,371000000,14.95674186,271000000,88.28578172,321000000,34.40832007
C101,44.03,0.5,371000000,14.95674184,271000000,88.28578172,321000000,34.40832005
C101,43.035,0.5,371000000,14.95674181,271000000,88.28578172,321000000,34.40832004
C101,42.04,0.5,371000000,14.95674179,271000000,88.28578173,321000000,34.40832002
C101,41.045,0.5,371000000,14.95674176,271000000,88.28578173,321000000,34.40832
C101,40.05,0.5,371000000,14.95674175,271000000,88.28578174,321000000,34.40831999
C101,39.055,0.5,371000000,14.95674172,271000000,88.28578174,321000000,34.40831997
C101,38.06,0.5,371000000,14.95674168,271000000,88.28578174,321000000,34.40831995
C101,37.065,0.5,371000000,14.95674165,271000000,88.28578175,321000000,34.40831993
C101,36.07,0.5,371000000,14.95674162,271000000,88.28578175,321000000,34.40831991
C101,35.075,0.5,371000000,14.95674159,271000000,88.28578176,321000000,34.40831989
C101,34.08,0.5,371000000,14.95674155,271000000,88.28578176,321000000,34.40831986
C101,33.085,0.5,371000000,14.95674151,271000000,88.28578177,321000000,34.40831984
C101,32.09,0.5,371000000,14.95674147,271000000,88.28578178,321000000,34.40831981
C101,31.095,0.5,371000000,14.95674143,271000000,88.28578178,321000000,34.40831978
C101,30.1,0.5,371000000,14.95674138,271000000,88.28578179,321000000,34.40831974
C101,29.105,0.5,371000000,14.95674133,271000000,88.2857818,321000000,34.40831971
C101,28.11,0.5,371000000,14.95674128,271000000,88.2857818,321000000,34.40831967
C101,27.115,0.5,371000000,14.95674122,271000000,88.28578181,321000000,34.40831964
C101,26.12,0.5,371000000,14.95674116,271000000,88.28578182,321000000,34.4083196
C101,25.125,0.5,371000000,14.95674109,271000000,88.28578183,321000000,34.40831955
C101,24.13,0.5,371000000,14.95674102,271000000,88.28578184,321000000,34.4083195
C101,23.135,0.5,371000000,14.95674095,271000000,88.28578185,321000000,34.40831945
C101,22.14,0.5,371000000,14.95674086,271000000,88.28578186,321000000,34.40831939
C101,21.145,0.5,371000000,14.95674077,271000000,88.28578188,321000000,34.40831933
C101,20.15,0.5,371000000,14.95674067,271000000,88.28578189,321000000,34.40831926
C101,19.155,0.5,371000000,14.95674056,271000000,88.28578191,321000000,34.40831919
C101,18.16,0.5,371000000,14.95674043,271000000,88.28578192,321000000,34.4083191
C101,17.165,0.5,371000000,14.95674029,271000000,88.28578195,321000000,34.40831901
C101,16.17,0.5,371000000,14.95674014,271000000,88.28578197,321000000,34.40831891
C101,15.175,0.5,371000000,14.95673996,271000000,88.28578199,321000000,34.40831879
C101,14.18,0.5,371000000,14.95673976,271000000,88.28578202,321000000,34.40831865
C101,13.185,0.5,371000000,14.95673953,271000000,88.28578206,321000000,34.40831849
C101,12.19,0.5,371000000,14.95673926,271000000,88.2857821,321000000,34.40831831
C101,11.195,0.5,371000000,14.95673894,271000000,88.28578214,321000000,34.4083181
C101,10.2,0.5,371000000,14.95673856,271000000,88.2857822,321000000,34.40831784
C101,9.205,0.5,371000000,14.9567381,271000000,88.28578226,321000000,34.40831753
C101,8.21,0.5,371000000,14.95673753,271000000,88.28578235,321000000,34.40831715
C101,7.215,0.5,371000000,14.9567368,271000000,88.28578245,321000000,34.40831665
C101,6.22,0.5,371000000,14.95673584,271000000,88.28578259,321000000,34.408316
C101,5.225,0.5,371000000,14.9567345,271000000,88.28578279,321000000,34.4083151
C101,4.23,0.5,371000000,14.95673255,271000000,88.28578307,321000000,34.40831378
C101,3.235,0.5,371000000,14.95672939,271000000,88.28578353,321000000,34.40831165
C101,2.24,0.5,371000000,14.95672342,271000000,88.2857844,321000000,34.40830762
C101,1.245,0.5,371000000,14.95670791,271000000,88.28578665,321000000,34.40829715
C101,0.25,0.5,371000000,14.95656893,271000000,88.28580683,321000000,34.40820337
C102,1.245,0.5,365000000,23.44441825,265000000,132.0243346,315000000,64.38534031
C102,1.245,1,381000000,21.82935011,281000000,130.5080766,331000000,64.13433043
C102,0.25,1,382000000,5.937903488,282000000,133.5880051,332000000,61.77704065
C102,0.25,1.5,399000000,4.656358221,299000000,110.9477655,349000000,60.80273674
C102,0.25,0.5,366000000,5.646318434,266000000,123.9643004,316000000,60.19169692
C102,1.245,1.5,398000000,16.46290447,298000000,107.0164421,348000000,59.12293306
C102,2.24,0.5,363000000,21.58486093,263000000,136.901031,313000000,58.66980913
C102,0.25,2,414000000,-0.021285528,314000000,94.0564989,364000000,57.69774147
C102,2.24,1,380000000,19.56498722,280000000,119.3742598,330000000,57.3194092
C102,1.245,2,413000000,12.75872544,313000000,92.05443295,363000000,57.08109924
C102,1.245,2.5,429000000,9.68323295,329000000,82.61628201,379000000,54.53812888
C102,2.24,1.5,397000000,16.27699167,297000000,100.2710502,347000000,54.44710459
C102,0.25,2.5,430000000,-3.992020957,330000000,83.44863735,380000000,54.19778376
C102,2.24,2,412000000,14.16424872,312000000,87.69778233,362000000,54.09789522
C102,1.245,3,444000000,6.927085196,344000000,74.7096851,394000000,52.80780799
C102,2.24,2.5,428000000,12.21216895,328000000,79.63043379,378000000,52.75337489
C102,1.245,3.5,458000000,4.574733542,358000000,68.07592338,408000000,52.0606149
C102,2.24,3,443000000,10.19652233,343000000,72.632771,393000000,51.85563951
C102,2.24,3.5,457000000,8.106511204,357000000,66.38805748,407000000,51.48393035
C102,3.235,0.5,362000000,16.2169967,262000000,136.9965187,312000000,50.74439004
C102,2.24,4,471000000,5.88240639,371000000,60.97940935,421000000,50.64377584
C102,3.235,1,379000000,15.32432009,279000000,109.0431275,329000000,50.59164221
C102,3.235,2.5,427000000,11.810096,327000000,75.75028538,377000000,50.12758381
C102,3.235,1.5,396000000,14.28354648,296000000,93.90098063,346000000,50.03713069
C102,3.235,3,442000000,10.40782752,342000000,69.5215973,392000000,49.94458912
C102,3.235,2,412000000,13.09507786,312000000,83.70534654,362000000,49.85602115
C102,3.235,3.5,457000000,8.779121229,357000000,64.23962306,407000000,49.12656244
C102,3.235,4,471000000,6.81275578,371000000,59.11868084,421000000,48.5861598
C102,3.235,4.5,485000000,5.169889762,385000000,55.03277288,435000000,48.00250595
C102,4.23,3.5,457000000,8.564612975,357000000,62.12114379,407000000,46.88697777
C102,4.23,3,443000000,9.987596661,343000000,67.63294671,393000000,46.49576295
C102,4.23,2,412000000,11.82632623,312000000,80.42926805,362000000,46.4153588
C102,4.23,2.5,428000000,11.02779387,328000000,73.58667129,378000000,46.32134481
C102,4.23,1.5,396000000,12.45255284,296000000,90.02269258,346000000,45.97703546
C102,4.23,4,472000000,6.767805477,372000000,57.56144307,422000000,45.48229632
C102,4.23,1,380000000,12.88788845,280000000,107.5992862,330000000,45.05748052
C102,4.23,4.5,486000000,5.279337139,386000000,53.6345132,436000000,45.03908399
C102,4.23,0.5,363000000,13.14444543,263000000,123.2705659,313000000,44.51526851
C102,5.225,3,444000000,9.745489013,344000000,66.49121498,394000000,43.85019948
C102,5.225,2.5,429000000,10.64592989,329000000,72.40851671,379000000,43.53933506
C102,5.225,3.5,459000000,8.419094534,359000000,61.45198187,409000000,43.32308757
C102,5.225,4,473000000,6.706779222,373000000,56.54165281,423000000,42.99319819
C102,5.225,4.5,487000000,5.381456285,387000000,52.77798,437000000,42.70352433
C102,5.225,2,414000000,11.25823975,314000000,80.1927669,364000000,42.58378672
C102,5.225,1.5,398000000,11.64076202,298000000,90.71955055,348000000,41.90814827
C102,6.22,3.5,460000000,8.48621357,360000000,60.96274791,410000000,41.41081291
C102,6.22,4,474000000,6.776817973,374000000,56.02116653,424000000,41.06326614
C102,6.22,3,446000000,9.832365524,346000000,66.6579447,396000000,41.05077675
C102,6.22,2.5,431000000,10.76424987,331000000,72.90524379,381000000,40.81971617
C102,5.225,1,382000000,11.80325671,282000000,113.9139383,332000000,40.69998205
C102,5.225,0.5,364000000,11.73352681,264000000,113.6396357,314000000,40.56910061
C102,7.215,3.5,461000000,8.633406157,361000000,60.82780894,411000000,39.88498928
C102,6.22,4.5,489000000,5.588988177,389000000,52.79679183,439000000,39.86789288
C102,7.215,3,447000000,10.04953702,347000000,66.70104,397000000,39.62051153
C102,8.21,3.5,461000000,8.766058789,361000000,60.33890988,411000000,39.4952833
C102,7.215,4,475000000,6.903752094,375000000,55.82155314,425000000,39.4946208
C102,7.215,4.5,489000000,5.786993813,389000000,52.24824646,439000000,39.39602906
C102,8.21,3,447000000,10.2429637,347000000,66.25084142,397000000,39.27259301
C102,8.21,4,475000000,7.016597827,375000000,55.33329972,425000000,39.10464963
C102,6.22,2,417000000,11.39766884,317000000,82.77818924,367000000,39.10290945
C102,7.215,2.5,433000000,11.06996557,333000000,74.14019164,383000000,38.64046045
C102,50,2,418000000,14.24830593,318000000,81.72420322,368000000,38.53383468
C102,49.005,2,418000000,14.24162462,318000000,81.72554075,368000000,38.52048901
C102,50,2.5,433000000,12.80282418,333000000,71.51498971,383000000,38.51124935
C102,48.01,2,418000000,14.23464487,318000000,81.72703788,368000000,38.50666239
C102,49.005,2.5,433000000,12.79884506,333000000,71.51913934,383000000,38.50185365
C102,47.015,2,418000000,14.22734648,318000000,81.72871079,368000000,38.49232962
C102,48.01,2.5,433000000,12.79468075,333000000,71.52355232,383000000,38.49213898
C102,6.22,1.5,401000000,11.81208378,301000000,96.41780872,351000000,38.4901821
C102,47.015,2.5,433000000,12.79031823,333000000,71.52825058,383000000,38.48209012
C102,46.02,2,418000000,14.21970739,318000000,81.73057752,368000000,38.47746382
C102,46.02,2.5,433000000,12.78574328,333000000,71.5332584,383000000,38.471691
C102,45.025,2,418000000,14.21170349,318000000,81.73265824,368000000,38.46203631
C102,45.025,2.5,433000000,12.78094028,333000000,71.53860259,383000000,38.4609247
C102,44.03,2.5,433000000,12.77589209,333000000,71.54431289,383000000,38.44977336
C102,44.03,2,418000000,14.20330834,318000000,81.7349755,368000000,38.44601655
C102,43.035,2.5,433000000,12.77057982,333000000,71.55042236,383000000,38.43821822
C102,43.035,2,418000000,14.19449293,318000000,81.73755456,368000000,38.42937191
C102,42.04,2.5,433000000,12.76498261,333000000,71.55696777,383000000,38.42623955
C102,41.045,2.5,433000000,12.75907741,333000000,71.56399015,383000000,38.41381669
C102,42.04,2,418000000,14.18522536,318000000,81.74042384,368000000,38.41206762
C102,40.05,2.5,433000000,12.75283864,333000000,71.57153536,383000000,38.400928
C102,41.045,2,418000000,14.17547043,318000000,81.74361528,368000000,38.39406658
C102,39.055,2.5,433000000,12.74623786,333000000,71.57965482,383000000,38.38755095
C102,40.05,2,418000000,14.16518923,318000000,81.74716492,368000000,38.37532921
C102,38.06,2.5,433000000,12.73924337,333000000,71.58840627,383000000,38.37366214
C102,8.21,2.5,433000000,11.36101861,333000000,73.76355158,383000000,38.37217453
C102,37.065,2.5,433000000,12.73181972,333000000,71.59785474,383000000,38.35923744
C102,39.055,2,418000000,14.15433869,318000000,81.75111347,368000000,38.35581335
C102,36.07,2.5,433000000,12.72392718,333000000,71.60807366,383000000,38.34425211
C102,38.06,2,418000000,14.14287093,318000000,81.75550707,368000000,38.33547409
C102,35.075,2.5,433000000,12.71552102,333000000,71.61914617,383000000,38.32868104
C102,9.205,3.5,462000000,8.890764571,362000000,60.51925517,412000000,38.31751652
C102,37.065,2,418000000,14.13073265,318000000,81.76039809,368000000,38.31426364
C102,34.08,2.5,433000000,12.70655079,333000000,71.63116664,383000000,38.31249909
C102,33.085,2.5,433000000,12.69695934,333000000,71.64424259,383000000,38.29568152
C102,36.07,2,418000000,14.11786431,318000000,81.76584615,368000000,38.29213129
C102,32.09,2.5,433000000,12.68668173,333000000,71.65849678,383000000,38.27820464
C102,35.075,2,418000000,14.1041992,318000000,81.77191925,368000000,38.26902328
C102,31.095,2.5,433000000,12.67564381,333000000,71.67406993,383000000,38.26004666
C102,34.08,2,418000000,14.0896624,318000000,81.77869524,368000000,38.24488284
C102,30.1,2.5,433000000,12.66376065,333000000,71.69112381,383000000,38.24118885
C102,50,1,387000000,16.85073799,287000000,106.3742992,337000000,38.23453841
C102,29.105,2.5,433000000,12.65093449,333000000,71.70984509,383000000,38.22161712
