,Val1,Val2,Val3,T12,fpeak,gain,fimg,img,fhimg,himg
199,26.7,6.3,27.06,1.1,388000000.0,14.849316598628,288000000.0,120.319851299048,363000000.0,20.4631882668844
200,26.7,6.3,27.06,1.2,392000000.0,14.71834654575,292000000.0,116.32856194019,367000000.0,19.9515930991865
201,26.7,6.3,27.06,1.3,395000000.0,14.582227851657,295000000.0,106.905395597021,370000000.0,20.118489818874203
202,26.7,6.3,27.06,1.4,398000000.0,14.4287581266,298000000.0,100.16010460424201,373000000.0,20.2582317825453
204,26.7,6.3,27.18,1.0,384000000.0,15.168686066421,284000000.0,125.33795268883101,359000000.0,20.7969366884454
205,26.7,6.3,27.18,1.1,388000000.0,15.030190241937,288000000.0,122.45348194985701,363000000.0,20.288326574631
206,26.7,6.3,27.18,1.2,391000000.0,14.904222160351,291000000.0,111.977840087379,366000000.0,20.4771251123291
207,26.7,6.3,27.18,1.3,394000000.0,14.758126163358,294000000.0,103.892306016991,369000000.0,20.6364040067928
208,26.7,6.3,27.18,1.4,397000000.0,14.596219373007,297000000.0,98.048372172195,372000000.0,20.7697793546436
210,26.7,6.3,27.3,1.0,384000000.0,15.34300266772,284000000.0,124.31916278171,359000000.0,20.622392115799002
211,26.7,6.3,27.3,1.1,387000000.0,15.228280287998,287000000.0,118.13328965547801,362000000.0,20.8338730445042
212,26.7,6.3,27.3,1.2,390000000.0,15.090184016951,290000000.0,108.421313482397,365000000.0,21.0130842128167
213,26.7,6.3,27.3,1.3,393000000.0,14.933643897266,293000000.0,101.48043041757599,368000000.0,21.1641670042778
214,26.7,6.3,27.3,1.4,396000000.0,14.7629505572,296000000.0,96.304860439044,371000000.0,21.2907213234059
216,26.82,5.7,26.7,1.0,393000000.0,13.744827217047,293000000.0,86.587239036068,368000000.0,16.016127691031
217,26.82,5.7,26.7,1.1,396000000.0,13.676182045971,296000000.0,89.736084515912,371000000.0,16.2067882148242
218,26.82,5.7,26.7,1.2,399000000.0,13.584622272379,299000000.0,93.564590280593,374000000.0,16.369323868999302
219,26.82,5.7,26.7,1.3,402000000.0,13.473872330062,302000000.0,98.414184174119,377000000.0,16.5065948632659
220,26.82,5.7,26.7,1.4,405000000.0,13.347195200224,305000000.0,104.67106662837699,380000000.0,16.6210984205302
222,26.82,5.7,26.82,1.0,392000000.0,13.913928783553,292000000.0,88.630398261633,367000000.0,16.439104246736502
223,26.82,5.7,26.82,1.1,395000000.0,13.837377861424,295000000.0,92.08276438337501,370000000.0,16.625752953183103
224,26.82,5.7,26.82,1.2,398000000.0,13.739123227769,298000000.0,96.358842019599,373000000.0,16.785177726494698
225,26.82,5.7,26.82,1.3,401000000.0,13.622872934923,301000000.0,101.88934977784,376000000.0,16.920217694136
226,26.82,5.7,26.82,1.4,404000000.0,13.491833954504,304000000.0,108.98295731752,379000000.0,17.0333093214917
228,26.82,5.7,26.94,1.0,391000000.0,14.083050277032,291000000.0,90.842429568048,366000000.0,16.8745169806405
229,26.82,5.7,26.94,1.1,394000000.0,13.998466093198,294000000.0,94.675857539525,369000000.0,17.057003660243698
230,26.82,5.7,26.94,1.2,397000000.0,13.8934490599,297000000.0,99.53276187922799,372000000.0,17.213221414093802
231,26.82,5.7,26.94,1.3,400000000.0,13.771675080415,300000000.0,105.96255790872999,375000000.0,17.3459742718629
232,26.82,5.7,26.94,1.4,403000000.0,13.636281589155,303000000.0,113.864371016735,378000000.0,17.4576263421626
234,26.82,5.7,27.06,1.0,390000000.0,14.251815141402,290000000.0,93.26637591628601,365000000.0,17.3217616294643
235,26.82,5.7,27.06,1.1,393000000.0,14.159100300567,293000000.0,97.592406485674,368000000.0,17.499948244837498
236,26.82,5.7,27.06,1.2,396000000.0,14.047285798277,296000000.0,103.229103261488,371000000.0,17.652878127631602
237,26.82,5.7,27.06,1.3,399000000.0,13.919998844725,299000000.0,110.82507284408,374000000.0,17.7833056278457
238,26.82,5.7,27.06,1.4,402000000.0,13.780293528184,302000000.0,118.189589539324,377000000.0,17.8935107481041
240,26.82,5.7,27.18,1.0,389000000.0,14.419697939368,289000000.0,95.964987470838,364000000.0,17.780060495903598
241,26.82,5.7,27.18,1.1,392000000.0,14.318787721046,292000000.0,100.95106813088,367000000.0,17.9538248742736
242,26.82,5.7,27.18,1.2,395000000.0,14.200175861688,295000000.0,107.65603649864799,370000000.0,18.1034053686681
243,26.82,5.7,27.18,1.3,398000000.0,14.067423705713,298000000.0,116.174732563563,373000000.0,18.2314915997331
244,26.82,5.7,27.18,1.4,401000000.0,13.923488060647,301000000.0,117.873991066367,376000000.0,18.340267675454697
246,26.82,5.7,27.3,1.0,388000000.0,14.585980946628,288000000.0,99.034021688596,363000000.0,18.2484233249641
247,26.82,5.7,27.3,1.1,391000000.0,14.476846570898,291000000.0,104.93645453225601,366000000.0,18.4176637892132
248,26.82,5.7,27.3,1.2,394000000.0,14.351476086954,294000000.0,112.898543088068,369000000.0,18.563857680375698
249,26.82,5.7,27.3,1.3,397000000.0,14.213347351008,297000000.0,118.640323552588,372000000.0,18.6896145028007
250,26.82,5.7,27.3,1.4,401000000.0,14.081016935129,301000000.0,117.418493207289,376000000.0,18.1283589278356
252,26.82,5.82,26.7,1.0,392000000.0,13.898413987852,292000000.0,89.511668754155,367000000.0,16.5305887855673
253,26.82,5.82,26.7,1.1,395000000.0,13.824031812339,295000000.0,93.216822658365,370000000.0,16.7274901233571
254,26.82,5.82,26.7,1.2,398000000.0,13.726216167598,298000000.0,97.8877092668,373000000.0,16.895276764772902
255,26.82,5.82,26.7,1.3,401000000.0,13.608930377016,301000000.0,104.004218238159,376000000.0,17.0370536225435
256,26.82,5.82,26.7,1.4,404000000.0,13.47565742463,304000000.0,110.754807981406,379000000.0,17.1555435633014
258,26.82,5.82,26.82,1.0,391000000.0,14.070350137328,291000000.0,91.77321982611501,366000000.0,16.9678726452149
259,26.82,5.82,26.82,1.1,394000000.0,13.987442036398,294000000.0,95.88838997006499,369000000.0,17.1600410867288
260,26.82,5.82,26.82,1.2,397000000.0,13.882385840223,297000000.0,101.191950028574,372000000.0,17.3240681941849
261,26.82,5.82,26.82,1.3,400000000.0,13.759130010881,300000000.0,108.212905974122,375000000.0,17.4630408388771
262,26.82,5.82,26.82,1.4,403000000.0,13.621099489447,303000000.0,114.750305507267,378000000.0,17.5796208139948
264,26.82,5.82,26.94,1.0,390000000.0,14.242402432297,290000000.0,94.253871317399,365000000.0,17.417470371418702
265,26.82,5.82,26.94,1.1,393000000.0,14.150788637404,293000000.0,98.896440826843,368000000.0,17.6046836845381
266,26.82,5.82,26.94,1.2,396000000.0,14.038379416997,296000000.0,105.03861576123201,371000000.0,17.7647912700257
267,26.82,5.82,26.94,1.3,399000000.0,13.909092067126,299000000.0,113.122001648868,374000000.0,17.9008476070134
268,26.82,5.82,26.94,1.4,402000000.0,13.766279530619,302000000.0,117.864293014079,377000000.0,18.0154415079557
270,26.82,5.82,27.06,1.0,389000000.0,14.41410680959,289000000.0,97.017847374218,364000000.0,17.8786675093612
271,26.82,5.82,27.06,1.1,392000000.0,14.313630051982,292000000.0,102.36247047962,367000000.0,18.0607094703333
272,26.82,5.82,27.06,1.2,395000000.0,14.19378164349,295000000.0,109.634036228708,370000000.0,18.2167483169838
273,26.82,5.82,27.06,1.3,398000000.0,14.058430513075,298000000.0,118.277279226435,373000000.0,18.3497910484983
274,26.82,5.82,27.06,1.4,401000000.0,13.910843291723,301000000.0,116.482103001593,376000000.0,18.462341316046498
276,26.82,5.82,27.18,1.0,388000000.0,14.584813693333,288000000.0,100.16277587538801,363000000.0,18.3505439209621
277,26.82,5.82,27.18,1.1,391000000.0,14.47534134139,291000000.0,106.47444032856899,366000000.0,18.5272078123488
278,26.82,5.82,27.18,1.2,394000000.0,14.34799641136,294000000.0,115.05048360798,369000000.0,18.6790435177871
279,26.82,5.82,27.18,1.3,397000000.0,14.20658147197,297000000.0,120.07254199761,372000000.0,18.808994787943
280,26.82,5.82,27.18,1.4,401000000.0,14.055778982878,301000000.0,118.00366401114799,376000000.0,18.2350022146722
282,26.82,5.82,27.3,1.0,387000000.0,14.753634467247,287000000.0,103.842717136482,362000000.0,18.831924762650402
283,26.82,5.82,27.3,1.1,390000000.0,14.635061739258,290000000.0,111.45282646230501,365000000.0,19.0030181088639
