,Val1,Val2,Val3,T12,fpeak,gain,fimg,img,fhimg,himg
400,3.82,6.3,26.7,3.6,467000000.0,8.1367814840414,367000000.0,59.0508371434364,442000000.0,16.9858557431977
402,3.82,6.3,26.82,3.2,454000000.0,9.6875148386625,354000000.0,63.0648876913025,429000000.0,18.5158370275948
403,3.82,6.3,26.82,3.3,457000000.0,9.3706784420064,357000000.0,61.979402572789404,432000000.0,18.2789024329633
404,3.82,6.3,26.82,3.4,460000000.0,9.0334615852991,360000000.0,60.9226306524931,435000000.0,18.015610162423002
405,3.82,6.3,26.82,3.5,463000000.0,8.6762446297731,363000000.0,59.8914708429241,438000000.0,17.727986807239198
406,3.82,6.3,26.82,3.6,465000000.0,8.3073304583594,365000000.0,58.3302137119324,440000000.0,18.18272436252
408,3.82,6.3,26.94,3.2,453000000.0,9.8471965085278,353000000.0,62.8753969099388,428000000.0,18.9829535707999
409,3.82,6.3,26.94,3.3,456000000.0,9.5329805951657,356000000.0,61.805689204094705,431000000.0,18.7436774463712
410,3.82,6.3,26.94,3.4,459000000.0,9.1974861951518,359000000.0,60.761899444838804,434000000.0,18.4763787940013
411,3.82,6.3,26.94,3.5,462000000.0,8.8406464801833,362000000.0,59.7407373183643,437000000.0,18.1825534906494
412,3.82,6.3,26.94,3.6,464000000.0,8.483149367823,364000000.0,58.224637597132,439000000.0,18.650537024134998
414,3.82,6.3,27.06,3.2,452000000.0,10.00527372662,352000000.0,62.710014973656996,427000000.0,19.4597323914971
415,3.82,6.3,27.06,3.3,455000000.0,9.6936364625429,355000000.0,61.654670812884895,430000000.0,19.2183084540318
416,3.82,6.3,27.06,3.4,458000000.0,9.3598720629164,358000000.0,60.6226763076084,433000000.0,18.9472790908896
417,3.82,6.3,27.06,3.5,461000000.0,9.0035274553328,361000000.0,59.6105838478108,436000000.0,18.6476711577335
418,3.82,6.3,27.06,3.6,463000000.0,8.6563435418039,363000000.0,58.1358000280489,438000000.0,19.1276588252899
420,3.82,6.3,27.18,3.2,451000000.0,10.161927948749,351000000.0,62.566528377707,426000000.0,19.9459977442318
421,3.82,6.3,27.18,3.3,454000000.0,9.8528656771634,354000000.0,61.5243598376514,429000000.0,19.7026529111513
422,3.82,6.3,27.18,3.4,457000000.0,9.5208476642208,357000000.0,60.5031419232098,432000000.0,19.428171926666202
